page,tag256_ImageWidth,tag257_ImageLength,tag258_BitsPerSample,tag259_Compression,tag262_PhotometricInterpretation,tag273_StripOffsets,tag277_SamplesPerPixel,tag278_RowsPerStrip,tag279_StripByteCounts,tag282_XResolution,tag283_YResolution,tag296_ResolutionUnit,tag32768,tag32769,tag32770,tag32771,tag32772,tag32773,tag32774,tag32775,tag32776,tag32777,tag32778,tag32779,tag32781_ImageID,tag32782,timestamp_ns,t_seconds,delta_ms
128,1440,1080,16,1,1,"(398174294,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,129,1802,4027932608,7743559000000,8.605,67.0
129,1440,1080,16,1,1,"(401285028,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,130,1802,4094932608,7743626000000,8.672,67.0
130,1440,1080,16,1,1,"(404395762,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,131,1802,4160932608,7743692000000,8.738,66.0
131,1440,1080,16,1,1,"(407506496,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,132,1802,4227932608,7743759000000,8.805,67.0
132,1440,1080,16,1,1,"(410617230,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,133,1802,4294932608,7743826000000,8.872,67.0
133,1440,1080,16,1,1,"(413727964,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,134,1803,65965312,7743892000000,8.938,66.0
134,1440,1080,16,1,1,"(416838698,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,135,1803,132965312,7743959000000,9.005,67.0
135,1440,1080,16,1,1,"(419949432,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,136,1803,199965312,7744026000000,9.072,67.0
136,1440,1080,16,1,1,"(423060166,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,137,1803,265965312,7744092000000,9.138,66.0
137,1440,1080,16,1,1,"(426170900,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,138,1803,332965312,7744159000000,9.205,67.0
138,1440,1080,16,1,1,"(429281634,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,139,1803,399965312,7744226000000,9.272,67.0
139,1440,1080,16,1,1,"(432392368,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,140,1803,465965312,7744292000000,9.338,66.0
140,1440,1080,16,1,1,"(435503102,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,141,1803,532965312,7744359000000,9.405,67.0
141,1440,1080,16,1,1,"(438613836,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,142,1803,599965312,7744426000000,9.472,67.0
142,1440,1080,16,1,1,"(441724570,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,143,1803,665965312,7744492000000,9.538,66.0
143,1440,1080,16,1,1,"(444835304,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,144,1803,732965312,7744559000000,9.605,67.0
144,1440,1080,16,1,1,"(447946038,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,145,1803,799965312,7744626000000,9.672,67.0
145,1440,1080,16,1,1,"(451056772,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,146,1803,865965312,7744692000000,9.738,66.0
146,1440,1080,16,1,1,"(454167506,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,147,1803,932965312,7744759000000,9.805,67.0
147,1440,1080,16,1,1,"(457278240,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,148,1803,999965312,7744826000000,9.872,67.0
148,1440,1080,16,1,1,"(460388974,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,149,1803,1065965312,7744892000000,9.938,66.0
149,1440,1080,16,1,1,"(463499708,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,150,1803,1132965312,7744959000000,10.005,67.0
150,1440,1080,16,1,1,"(466610442,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,151,1803,1199965312,7745026000000,10.072,67.0
151,1440,1080,16,1,1,"(469721176,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,152,1803,1265965312,7745092000000,10.138,66.0
152,1440,1080,16,1,1,"(472831910,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,153,1803,1332965312,7745159000000,10.205,67.0
153,1440,1080,16,1,1,"(475942644,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,154,1803,1399965312,7745226000000,10.272,67.0
154,1440,1080,16,1,1,"(479053378,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,155,1803,1465965312,7745292000000,10.338,66.0
155,1440,1080,16,1,1,"(482164112,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,156,1803,1532965312,7745359000000,10.405,67.0
156,1440,1080,16,1,1,"(485274846,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,157,1803,1599965312,7745426000000,10.472,67.0
157,1440,1080,16,1,1,"(488385580,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,158,1803,1665965312,7745492000000,10.538,66.0
158,1440,1080,16,1,1,"(491496314,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,159,1803,1732965312,7745559000000,10.605,67.0
159,1440,1080,16,1,1,"(494607048,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,160,1803,1799965312,7745626000000,10.672,67.0
160,1440,1080,16,1,1,"(497717782,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,161,1803,1865965312,7745692000000,10.738,66.0
161,1440,1080,16,1,1,"(500828516,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,162,1803,1932965312,7745759000000,10.805,67.0
162,1440,1080,16,1,1,"(503939250,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,163,1803,1999965312,7745826000000,10.872,67.0
163,1440,1080,16,1,1,"(507049984,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,164,1803,2065965312,7745892000000,10.938,66.0
164,1440,1080,16,1,1,"(510160718,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,165,1803,2132965312,7745959000000,11.005,67.0
165,1440,1080,16,1,1,"(513271452,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,166,1803,2199965312,7746026000000,11.072,67.0
166,1440,1080,16,1,1,"(516382186,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,167,1803,2265965312,7746092000000,11.138,66.0
167,1440,1080,16,1,1,"(519492920,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,168,1803,2332965312,7746159000000,11.205,67.0
168,1440,1080,16,1,1,"(522603654,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,169,1803,2399965312,7746226000000,11.272,67.0
169,1440,1080,16,1,1,"(525714388,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,170,1803,2465965312,7746292000000,11.338,66.0
170,1440,1080,16,1,1,"(528825122,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,171,1803,2532965312,7746359000000,11.405,67.0
171,1440,1080,16,1,1,"(531935856,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,172,1803,2599965312,7746426000000,11.472,67.0
172,1440,1080,16,1,1,"(535046590,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,173,1803,2665965312,7746492000000,11.538,66.0
173,1440,1080,16,1,1,"(538157324,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,174,1803,2732965312,7746559000000,11.605,67.0
174,1440,1080,16,1,1,"(541268058,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,175,1803,2799965312,7746626000000,11.672,67.0
175,1440,1080,16,1,1,"(544378792,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,176,1803,2865965312,7746692000000,11.738,66.0
176,1440,1080,16,1,1,"(547489526,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,177,1803,2932965312,7746759000000,11.805,67.0
177,1440,1080,16,1,1,"(550600260,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,178,1803,2999965312,7746826000000,11.872,67.0
178,1440,1080,16,1,1,"(553710994,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,179,1803,3065965312,7746892000000,11.938,66.0
179,1440,1080,16,1,1,"(556821728,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,180,1803,3132965312,7746959000000,12.005,67.0
180,1440,1080,16,1,1,"(559932462,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,181,1803,3199965312,7747026000000,12.072,67.0
181,1440,1080,16,1,1,"(563043196,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,182,1803,3265965312,7747092000000,12.138,66.0
182,1440,1080,16,1,1,"(566153930,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,183,1803,3332965312,7747159000000,12.205,67.0
183,1440,1080,16,1,1,"(569264664,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,184,1803,3399965312,7747226000000,12.272,67.0
184,1440,1080,16,1,1,"(572375398,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,185,1803,3465965312,7747292000000,12.338,66.0
185,1440,1080,16,1,1,"(575486132,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,186,1803,3532965312,7747359000000,12.405,67.0
186,1440,1080,16,1,1,"(578596866,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,187,1803,3599965312,7747426000000,12.472,67.0
187,1440,1080,16,1,1,"(581707600,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,188,1803,3665965312,7747492000000,12.538,66.0
188,1440,1080,16,1,1,"(584818334,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,189,1803,3732965312,7747559000000,12.605,67.0
189,1440,1080,16,1,1,"(587929068,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,190,1803,3799965312,7747626000000,12.672,67.0
190,1440,1080,16,1,1,"(591039802,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,191,1803,3865965312,7747692000000,12.738,66.0
191,1440,1080,16,1,1,"(594150536,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,192,1803,3932965312,7747759000000,12.805,67.0
192,1440,1080,16,1,1,"(597261270,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,193,1803,3999965312,7747826000000,12.872,67.0
193,1440,1080,16,1,1,"(600372004,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,194,1803,4065965312,7747892000000,12.938,66.0
194,1440,1080,16,1,1,"(603482738,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,195,1803,4132965312,7747959000000,13.005,67.0
195,1440,1080,16,1,1,"(606593472,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,196,1803,4199965312,7748026000000,13.072,67.0
196,1440,1080,16,1,1,"(609704206,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,197,1803,4265965312,7748092000000,13.138,66.0
197,1440,1080,16,1,1,"(612814940,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,198,1804,37998016,7748159000000,13.205,67.0
198,1440,1080,16,1,1,"(615925674,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,199,1804,104998016,7748226000000,13.272,67.0
199,1440,1080,16,1,1,"(619036408,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,200,1804,170998016,7748292000000,13.338,66.0
200,1440,1080,16,1,1,"(622147142,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,201,1804,237998016,7748359000000,13.405,67.0
201,1440,1080,16,1,1,"(625257876,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,202,1804,304998016,7748426000000,13.472,67.0
202,1440,1080,16,1,1,"(628368610,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,203,1804,370998016,7748492000000,13.538,66.0
203,1440,1080,16,1,1,"(631479344,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,204,1804,437998016,7748559000000,13.605,67.0
204,1440,1080,16,1,1,"(634590078,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,205,1804,504998016,7748626000000,13.672,67.0
205,1440,1080,16,1,1,"(637700812,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,206,1804,570998016,7748692000000,13.738,66.0
206,1440,1080,16,1,1,"(640811546,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,207,1804,637998016,7748759000000,13.805,67.0
207,1440,1080,16,1,1,"(643922280,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,208,1804,704998016,7748826000000,13.872,67.0
208,1440,1080,16,1,1,"(647033014,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,209,1804,770998016,7748892000000,13.938,66.0
209,1440,1080,16,1,1,"(650143748,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,210,1804,837998016,7748959000000,14.005,67.0
210,1440,1080,16,1,1,"(653254482,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,211,1804,904998016,7749026000000,14.072,67.0
211,1440,1080,16,1,1,"(656365216,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,212,1804,970998016,7749092000000,14.138,66.0
212,1440,1080,16,1,1,"(659475950,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,213,1804,1037998016,7749159000000,14.205,67.0
213,1440,1080,16,1,1,"(662586684,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,214,1804,1104998016,7749226000000,14.272,67.0
214,1440,1080,16,1,1,"(665697418,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,215,1804,1170998016,7749292000000,14.338,66.0
215,1440,1080,16,1,1,"(668808152,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,216,1804,1237998016,7749359000000,14.405,67.0
216,1440,1080,16,1,1,"(671918886,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,217,1804,1304998016,7749426000000,14.472,67.0
217,1440,1080,16,1,1,"(675029620,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,218,1804,1370998016,7749492000000,14.538,66.0
218,1440,1080,16,1,1,"(678140354,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,219,1804,1437998016,7749559000000,14.605,67.0
219,1440,1080,16,1,1,"(681251088,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,220,1804,1504998016,7749626000000,14.672,67.0
220,1440,1080,16,1,1,"(684361822,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,221,1804,1570998016,7749692000000,14.738,66.0
221,1440,1080,16,1,1,"(687472556,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,222,1804,1637998016,7749759000000,14.805,67.0
222,1440,1080,16,1,1,"(690583290,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,223,1804,1704998016,7749826000000,14.872,67.0
223,1440,1080,16,1,1,"(693694024,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,224,1804,1770998016,7749892000000,14.938,66.0
224,1440,1080,16,1,1,"(696804758,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,225,1804,1837998016,7749959000000,15.005,67.0
225,1440,1080,16,1,1,"(699915492,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,226,1804,1904998016,7750026000000,15.072,67.0
226,1440,1080,16,1,1,"(703026226,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,227,1804,1970998016,7750092000000,15.138,66.0
227,1440,1080,16,1,1,"(706136960,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,228,1804,2037998016,7750159000000,15.205,67.0
228,1440,1080,16,1,1,"(709247694,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,229,1804,2104998016,7750226000000,15.272,67.0
229,1440,1080,16,1,1,"(712358428,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,230,1804,2170998016,7750292000000,15.338,66.0
230,1440,1080,16,1,1,"(715469162,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,231,1804,2237998016,7750359000000,15.405,67.0
231,1440,1080,16,1,1,"(718579896,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,232,1804,2304998016,7750426000000,15.472,67.0
232,1440,1080,16,1,1,"(721690630,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,233,1804,2370998016,7750492000000,15.538,66.0
233,1440,1080,16,1,1,"(724801364,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,234,1804,2437998016,7750559000000,15.605,67.0
234,1440,1080,16,1,1,"(727912098,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,235,1804,2504998016,7750626000000,15.672,67.0
235,1440,1080,16,1,1,"(731022832,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,236,1804,2570998016,7750692000000,15.738,66.0
236,1440,1080,16,1,1,"(734133566,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,237,1804,2637998016,7750759000000,15.805,67.0
237,1440,1080,16,1,1,"(737244300,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,238,1804,2704998016,7750826000000,15.872,67.0
238,1440,1080,16,1,1,"(740355034,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,239,1804,2770998016,7750892000000,15.938,66.0
239,1440,1080,16,1,1,"(743465768,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,240,1804,2837998016,7750959000000,16.005,67.0
240,1440,1080,16,1,1,"(746576502,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,241,1804,2904998016,7751026000000,16.072,67.0
241,1440,1080,16,1,1,"(749687236,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,242,1804,2970998016,7751092000000,16.138,66.0
242,1440,1080,16,1,1,"(752797970,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,243,1804,3037998016,7751159000000,16.205,67.0
243,1440,1080,16,1,1,"(755908704,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,244,1804,3104998016,7751226000000,16.272,67.0
244,1440,1080,16,1,1,"(759019438,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,245,1804,3170998016,7751292000000,16.338,66.0
245,1440,1080,16,1,1,"(762130172,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,246,1804,3237998016,7751359000000,16.405,67.0
246,1440,1080,16,1,1,"(765240906,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,247,1804,3304998016,7751426000000,16.472,67.0
247,1440,1080,16,1,1,"(768351640,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,248,1804,3370998016,7751492000000,16.538,66.0
248,1440,1080,16,1,1,"(771462374,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,249,1804,3437998016,7751559000000,16.605,67.0
249,1440,1080,16,1,1,"(774573108,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,250,1804,3504998016,7751626000000,16.672,67.0
250,1440,1080,16,1,1,"(777683842,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,251,1804,3570998016,7751692000000,16.738,66.0
251,1440,1080,16,1,1,"(780794576,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,252,1804,3637998016,7751759000000,16.805,67.0
252,1440,1080,16,1,1,"(783905310,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,253,1804,3704998016,7751826000000,16.872,67.0
253,1440,1080,16,1,1,"(787016044,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,254,1804,3770998016,7751892000000,16.938,66.0
254,1440,1080,16,1,1,"(790126778,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,255,1804,3837998016,7751959000000,17.005,67.0
255,1440,1080,16,1,1,"(793237512,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,256,1804,3904998016,7752026000000,17.072,67.0
256,1440,1080,16,1,1,"(796348246,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,257,1804,3970998016,7752092000000,17.138,66.0
257,1440,1080,16,1,1,"(799458980,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,258,1804,4037998016,7752159000000,17.205,67.0
258,1440,1080,16,1,1,"(802569714,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,259,1804,4104998016,7752226000000,17.272,67.0
259,1440,1080,16,1,1,"(805680448,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,260,1804,4170998016,7752292000000,17.338,66.0
260,1440,1080,16,1,1,"(808791182,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,261,1804,4237998016,7752359000000,17.405,67.0
261,1440,1080,16,1,1,"(811901916,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,262,1805,10030720,7752426000000,17.472,67.0
262,1440,1080,16,1,1,"(815012650,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,263,1805,76030720,7752492000000,17.538,66.0
263,1440,1080,16,1,1,"(818123384,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,264,1805,143030720,7752559000000,17.605,67.0
264,1440,1080,16,1,1,"(821234118,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,265,1805,210030720,7752626000000,17.672,67.0
265,1440,1080,16,1,1,"(824344852,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,266,1805,276030720,7752692000000,17.738,66.0
